imageUrl,title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTOtmZdm-7oco8Rprty69TwVHSj1ZnRyYbRv3NsTw_OwWSJMQlSdCrl6U5U9Gu5_Z89wc3tTPY-U2i8UbyegRtO1gQQyFaU64-L_C5WJ-qBtvy5NfZ8qUU-B3pcwh_ikZYGXU=w408-h306-k-no,BOA Brewing Company,5,83,"BOA Brewery, Unit 3 Baldwin Rd",Stourport-on-Severn,,GB,https://www.boabrewingcompany.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=BOA%20Brewing%20Company&query_place_id=ChIJwRP2B_SNcEgRvAe5kOMhGdI
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0rVmaqCoNVQaXWyFjxn1wZDudxabIjyfxHrGf-YLvwxeG5Y-TxyIF6H7ElwxxrFbYf-K3aKbIfNWxW8h7O3qkJoE3gXvRYpddDTBYL9t813ft5NVZs12UDw7mhRvsyNxfDJKQ=w408-h725-k-no,Bewdley Brewery Ltd,4.8,138,Unit 7 Lax Ln,Bewdley,,GB,http://www.bewdleybrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Bewdley%20Brewery%20Ltd&query_place_id=ChIJ9d6JDw-LcEgRcOA0SxPPr-0
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyN6ihZe7Z1fV6mwPrKTRmAfy8CZAe2QeZeQj4bUIfLMtPdSdVgs8jN-XYH-j5_68QhG5O6VCKo1KJVfvXcobuj0NK2v7d2n65Dwe3392o-zzvrzCbbYUoPwtnA9yY9hzyGBoFi5rDUA5JG=w408-h306-k-no,Fownd Brewing Company,4.3,13,Unit 3 Hill St,Kidderminster,,GB,http://www.fowndbrewery.com/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Fownd%20Brewing%20Company&query_place_id=ChIJ9btsfrONcEgRTYBnk4i1wAM
https://lh3.googleusercontent.com/p/AF1QipMxA2WyIqUqN3PBQyK1sP1D_irzfmlvqRfZ8wJU=w408-h408-k-no,Woodcote Brewing Co,5,10,Unit 12D Woodside Farm,Bromsgrove,,GB,http://woodcotebrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Woodcote%20Brewing%20Co&query_place_id=ChIJuUjVL7XscEgRL8A9LO-hy_M
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZUWN9GOH8vpNcAKunh0Jl9g3pU23Ow-TAvyBPBRr4ujjC-AnCblNVQP0WDaom33oqty7A6Caos-v6q0eS_A_8bT5DKfOu4BIUaPkXg4wpRvm8LKjpJdlbYDn4c7wSnZTjb1mn5w=w408-h270-k-no,Kinver Brewery Ltd,4.9,12,"Unit 1, Britch Farm, Rocky Wall, Compton Rd",Stourbridge,,GB,https://www.kinverbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Kinver%20Brewery%20Ltd&query_place_id=ChIJKyjGyO6OcEgRAz8Gc1Cwkps
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOMS_fZiZuhQlE9Ui08Vl2oowigTVXTn4XXz54x3Mu9NxuS4cuGM9CPFNdoPSpjnsAb2cTveW6xkamjBYH45p_ku2tKXZk6OlitmmqZBawqEEQDgQu7Nipxc155E2415Qjn_Y_rg=w426-h240-k-no,Banks's Brewery,4.2,62,,Wolverhampton,,GB,http://www.bankssbeer.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Banks's%20Brewery&query_place_id=ChIJU8ZumJybcEgRfijzT5Lxb-8
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCapNt7EpG0cWs654_YUj4jTTmKJ2VvwrG44-UEzfBFEk8kwjoif0uol3bkArBLtrjouSqkyEosGFtFeuE9ri4FbGuuNYwG1bVHsTXO8Z2bhzj_xHqhvDoEqUbyjSGQdRiZAQ=w408-h306-k-no,Bathams Delph,4.5,60,10 Delph Rd.,Brierley Hill,,GB,,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Bathams%20Delph&query_place_id=ChIJh9bKluOQcEgRHBG0_MgTEPs
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjq2M3mKvbayPAcmk5Ezk2duCJ0f5Ch-heNJlO1OlpF6PCt1eJtPyueTPwFsCmMLrIx7JbiYvtLgHHC5_EpAt3nF2YyXK47_kiR4zRr9IaHE03uNCBcyMWiUHu-tLhrYfKIWU=w408-h509-k-no,Enville Ales Ltd,5,26,Hollies Ln,Stourbridge,,GB,https://envilleales.com/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Enville%20Ales%20Ltd&query_place_id=ChIJtf7-EdOIcEgRsiuAwSFOprU
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzMwPSh7tDROxRXhMRCJLCY4JJoo_AFBd1yvwXXoKFfXV-im4Ck71WQ88bAqaJEn8aJxm3Eeam7LLFL22qfY2cuRHLFizJmM61EX51L5Pio5NYVzcGSpfs_AvXNyqiwpbNARYb7=w408-h306-k-no,Carlsberg Marston's Brewery,3.5,86,"Marston's House, 3 Brewery Rd",Wolverhampton,,GB,https://www.marstonsbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Carlsberg%20Marston's%20Brewery&query_place_id=ChIJjfLL8ZybcEgRdlb8jyZKMbM
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmeUjFfdAHdPUR5QeF7TjTcwcCDuGjfSaz_fXEns3-dlN5_F20Zh1JW1F5PRLydFtm4NHpRc0fgIJa-BYnCiz8_-QdvMvW0dVm0rd8ULwQ8nl3t1A74CgGp1pE90VYvj2R8nsM=w408-h544-k-no,Friday Beer Co,4.8,6,79 Belmont Rd,Malvern,,GB,http://thefridaybeer.com/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Friday%20Beer%20Co&query_place_id=ChIJo3GnS1j4cEgRo6MhezOm4jg
